alpha,lambda,fourier_order,run,episode,rewards,features,y_pred,scores,AMI,time,silhouette,calinski_harabasz,davies_bouldin,dunn_index,silhouette_norm,calinski_harabasz_norm,davies_bouldin_norm,dunn_index_norm
0.001,0.1,2,0,1,0.02274555275006765,"single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__1__linear_trend__attr_""slope"" | single__1__last_location_of_minimum | single__0__symmetry_looking__r_0.30000000000000004 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__1__value_count__value_1 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__root_mean_square | single__1__autocorrelation__lag_6 | single__1__partial_autocorrelation__lag_7 | single__1__value_count__value_0","[ 2  2  2  2  2  2  1  1  1  1 10  2 10 10  2 10 10 10 10  1  1 10 10 10
 13 13 13 13 13  3 13 13 13  5 13 13  9  0  9  0  0  0  0  0 12  9 12  0
 12  0  0  0  0 12 12 12 12  0  9  0  0  0  0  2  0  0  0  2  0  2  0  0
 11  3  8  8 14 14 14  8  8  8  8  8  6  6  3  6  6  6  6  6  6  6  6  6
  3  3  3  3  3  3  3  3  3  3  3  3  5  4  5  5  5  4  4  4  4  4  5  5
  7  7  7  7  7  7  7  7  7  7  7  7  5  5  5  5  5  5 14  5 14  5  5  5
  7  7  7  7  7  7  7  7  7  7  7  7 14 14 12  9  4 12  4  4  4 12 12  9
 14  5  4  5  4  4  4 11 11  6 11  6  2  2  2  2  2  2  1  1  2  2  2  2
 10 10 10 10 10  1  1  1  1 10 10 10 13 13 13 13 13 13 13  2 13 13 13 13
  0  0 11  9  9  0  0  0  0  0  0  9  0  0  4  0  0  0  9 12  0  0  0  9
  0  0  0  0  0  2  0  2  0  0  0  0  8  8  8  3  8  8  8  8  8  8  8  8
  6  6  6  6  6  6  6  6  6  6 11  6  3  3  3  3  3  3  3  3  3  3  3  3
  5  5  5  5  5  5  5  4  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
 14  5  5  5  5  5 14 14  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
  5  4 12  4 12 12 12 12 12 12  9 12  5 11  4  4  4  4  4  4  4  4  4 11]",-0.012281071748264066,0.7060743756778377,1.774317741394043,-0.23181949763765317,19.521487508387565,12.16670249748189,0.006647871390253173,0.6431474317490584,-0.6019349802463717,0.4177724154242305,0.3274356769284875
0.001,0.1,2,0,1,-0.01848639776887645,"single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__1__linear_trend__attr_""slope"" | single__1__last_location_of_minimum | single__0__symmetry_looking__r_0.30000000000000004 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__1__value_count__value_1 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__root_mean_square | single__1__autocorrelation__lag_6 | single__1__partial_autocorrelation__lag_7 | single__1__value_count__value_0","[ 2  2  2  2  2  2  1  1  1  1 10  2 10 10  2 10 10 10 10  1  1 10 10 10
 13 13 13 13 13  3 13 13 13  5 13 13  9  0  9  0  0  0  0  0 12  9 12  0
 12  0  0  0  0 12 12 12 12  0  9  0  0  0  0  2  0  0  0  2  0  2  0  0
 11  3  8  8 14 14 14  8  8  8  8  8  6  6  3  6  6  6  6  6  6  6  6  6
  3  3  3  3  3  3  3  3  3  3  3  3  5  4  5  5  5  4  4  4  4  4  5  5
  7  7  7  7  7  7  7  7  7  7  7  7  5  5  5  5  5  5 14  5 14  5  5  5
  7  7  7  7  7  7  7  7  7  7  7  7 14 14 12  9  4 12  4  4  4 12 12  9
 14  5  4  5  4  4  4 11 11  6 11  6  2  2  2  2  2  2  1  1  2  2  2  2
 10 10 10 10 10  1  1  1  1 10 10 10 13 13 13 13 13 13 13  2 13 13 13 13
  0  0 11  9  9  0  0  0  0  0  0  9  0  0  4  0  0  0  9 12  0  0  0  9
  0  0  0  0  0  2  0  2  0  0  0  0  8  8  8  3  8  8  8  8  8  8  8  8
  6  6  6  6  6  6  6  6  6  6 11  6  3  3  3  3  3  3  3  3  3  3  3  3
  5  5  5  5  5  5  5  4  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
 14  5  5  5  5  5 14 14  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
  5  4 12  4 12 12 12 12 12 12  9 12  5 11  4  4  4  4  4  4  4  4  4 11]",-0.030767469517140517,0.7060743756778377,1.774317741394043,-0.21498828367316092,19.826346661047626,6.064012760945258,0.0046106477421400775,0.7895588995885044,-0.5761933467601783,-0.6145544789500893,-0.9509899098469775
0.001,0.1,2,0,1,-0.1957123239778609,"single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__1__linear_trend__attr_""slope"" | single__1__last_location_of_minimum | single__0__approximate_entropy__m_2__r_0.5 | single__0__symmetry_looking__r_0.30000000000000004 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__1__value_count__value_1 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__root_mean_square | single__1__autocorrelation__lag_6 | single__1__partial_autocorrelation__lag_7 | single__1__value_count__value_0","[ 2  2  2  2  2  2  1  1  1  1 10  2 10 10  2 10 10 10 10  1  1 10 10 10
 13 13 13 13 13  3 13 13 13  5 13 13  9  0  9  0  0  0  0  0 12  9 12  0
 12  0  0  0  0 12 12 12 12  0  9  0  0  0  0  2  0  0  0  2  0  2  0  0
 11  3  8  8 14 14 14  8  8  8  8  8  6  6  3  6  6  6  6  6  6  6  6  6
  3  3  3  3  3  3  3  3  3  3  3  3  5  4  5  5  5  4  4  4  4  4  5  5
  7  7  7  7  7  7  7  7  7  7  7  7  5  5  5  5  5  5 14  5 14  5  5  5
  7  7  7  7  7  7  7  7  7  7  7  7 14 14 12  9  4 12  4  4  4 12 12  9
 14  5  4  5  4  4  4 11 11  6 11  6  2  2  2  2  2  2  1  1  2  2  2  2
 10 10 10 10 10  1  1  1  1 10 10 10 13 13 13 13 13 13 13  2 13 13 13 13
  0  0 11  9  9  0  0  0  0  0  0  9  0  0  4  0  0  0  9 12  0  0  0  9
  0  0  0  0  0  2  0  2  0  0  0  0  8  8  8  3  8  8  8  8  8  8  8  8
  6  6  6  6  6  6  6  6  6  6 11  6  3  3  3  3  3  3  3  3  3  3  3  3
  5  5  5  5  5  5  5  4  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
 14  5  5  5  5  5 14 14  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
  5  4 12  4 12 12 12 12 12 12  9 12  5 11  4  4  4  4  4  4  4  4  4 11]",-0.2264797934950014,0.7060743756778377,1.774317741394043,-0.34383412444294953,17.3557618486046,9.951029734762303,0.006544670556420922,-0.44517834931598754,-0.6886301325014735,0.055050888696850146,0.28294019653430563
0.001,0.1,2,0,1,0.07226344366731041,"single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__1__linear_trend__attr_""slope"" | single__1__last_location_of_minimum | single__0__approximate_entropy__m_2__r_0.5 | single__0__symmetry_looking__r_0.30000000000000004 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__1__value_count__value_1 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__root_mean_square | single__1__autocorrelation__lag_6 | single__1__partial_autocorrelation__lag_7 | single__1__ar_coefficient__coeff_8__k_10 | single__1__value_count__value_0","[ 2  2  2  2  2  2  1  1  1  1 10  2 10 10  2 10 10 10 10  1  1 10 10 10
 13 13 13 13 13  3 13 13 13  5 13 13  9  0  9  0  0  0  0  0 12  9 12  0
 12  0  0  0  0 12 12 12 12  0  9  0  0  0  0  2  0  0  0  2  0  2  0  0
 11  3  8  8 14 14 14  8  8  8  8  8  6  6  3  6  6  6  6  6  6  6  6  6
  3  3  3  3  3  3  3  3  3  3  3  3  5  4  5  5  5  4  4  4  4  4  5  5
  7  7  7  7  7  7  7  7  7  7  7  7  5  5  5  5  5  5 14  5 14  5  5  5
  7  7  7  7  7  7  7  7  7  7  7  7 14 14 12  9  4 12  4  4  4 12 12  9
 14  5  4  5  4  4  4 11 11  6 11  6  2  2  2  2  2  2  1  1  2  2  2  2
 10 10 10 10 10  1  1  1  1 10 10 10 13 13 13 13 13 13 13  2 13 13 13 13
  0  0 11  9  9  0  0  0  0  0  0  9  0  0  4  0  0  0  9 12  0  0  0  9
  0  0  0  0  0  2  0  2  0  0  0  0  8  8  8  3  8  8  8  8  8  8  8  8
  6  6  6  6  6  6  6  6  6  6 11  6  3  3  3  3  3  3  3  3  3  3  3  3
  5  5  5  5  5  5  5  4  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
 14  5  5  5  5  5 14 14  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
  5  4 12  4 12 12 12 12 12 12  9 12  5 11  4  4  4  4  4  4  4  4  4 11]",-0.154216349827691,0.7060743756778377,1.774317741394043,-0.31741941778030636,20.666521729935724,13.01137431569142,0.007145774409637355,-0.18615265369272554,-0.5109998079935039,0.5796011984047678,0.6598882607802332
0.001,0.1,2,0,1,0.07974913416271445,"single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__0__fft_coefficient__attr_""abs""__coeff_22 | single__1__linear_trend__attr_""slope"" | single__1__last_location_of_minimum | single__0__approximate_entropy__m_2__r_0.5 | single__0__symmetry_looking__r_0.30000000000000004 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__1__value_count__value_1 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__root_mean_square | single__1__autocorrelation__lag_6 | single__1__partial_autocorrelation__lag_7 | single__1__ar_coefficient__coeff_8__k_10 | single__1__value_count__value_0","[ 2  2  2  2  2  2  1  1  1  1 10  2 10 10  2 10 10 10 10  1  1 10 10 10
 13 13 13 13 13  3 13 13 13  5 13 13  9  0  9  0  0  0  0  0 12  9 12  0
 12  0  0  0  0 12 12 12 12  0  9  0  0  0  0  2  0  0  0  2  0  2  0  0
 11  3  8  8 14 14 14  8  8  8  8  8  6  6  3  6  6  6  6  6  6  6  6  6
  3  3  3  3  3  3  3  3  3  3  3  3  5  4  5  5  5  4  4  4  4  4  5  5
  7  7  7  7  7  7  7  7  7  7  7  7  5  5  5  5  5  5 14  5 14  5  5  5
  7  7  7  7  7  7  7  7  7  7  7  7 14 14 12  9  4 12  4  4  4 12 12  9
 14  5  4  5  4  4  4 11 11  6 11  6  2  2  2  2  2  2  1  1  2  2  2  2
 10 10 10 10 10  1  1  1  1 10 10 10 13 13 13 13 13 13 13  2 13 13 13 13
  0  0 11  9  9  0  0  0  0  0  0  9  0  0  4  0  0  0  9 12  0  0  0  9
  0  0  0  0  0  2  0  2  0  0  0  0  8  8  8  3  8  8  8  8  8  8  8  8
  6  6  6  6  6  6  6  6  6  6 11  6  3  3  3  3  3  3  3  3  3  3  3  3
  5  5  5  5  5  5  5  4  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
 14  5  5  5  5  5 14 14  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
  5  4 12  4 12 12 12 12 12 12  9 12  5 11  4  4  4  4  4  4  4  4  4 11]",-0.07446721566497655,0.7060743756778377,1.774317741394043,-0.3259478912788771,20.903137245684615,12.3368579117293,0.007560647717606474,-0.2662409888837057,-0.49123098550621447,0.4534304898945893,0.9130336016246032
0.001,0.1,2,0,1,0.06501017600294953,"single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__0__fft_coefficient__attr_""abs""__coeff_22 | single__1__linear_trend__attr_""slope"" | single__1__last_location_of_minimum | single__0__approximate_entropy__m_2__r_0.5 | single__0__symmetry_looking__r_0.30000000000000004 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__1__value_count__value_1 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__root_mean_square | single__1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0 | single__1__autocorrelation__lag_6 | single__1__partial_autocorrelation__lag_7 | single__1__ar_coefficient__coeff_8__k_10 | single__1__value_count__value_0","[ 2  2  2  2  2  2  1  1  1  1 10  2 10 10  2 10 10 10 10  1  1 10 10 10
 13 13 13 13 13  3 13 13 13  5 13 13  9  0  9  0  0  0  0  0 12  9 12  0
 12  0  0  0  0 12 12 12 12  0  9  0  0  0  0  2  0  0  0  2  0  2  0  0
 11  3  8  8 14 14 14  8  8  8  8  8  6  6  3  6  6  6  6  6  6  6  6  6
  3  3  3  3  3  3  3  3  3  3  3  3  5  4  5  5  5  4  4  4  4  4  5  5
  7  7  7  7  7  7  7  7  7  7  7  7  5  5  5  5  5  5 14  5 14  5  5  5
  7  7  7  7  7  7  7  7  7  7  7  7 14 14 12  9  4 12  4  4  4 12 12  9
 14  5  4  5  4  4  4 11 11  6 11  6  2  2  2  2  2  2  1  1  2  2  2  2
 10 10 10 10 10  1  1  1  1 10 10 10 13 13 13 13 13 13 13  2 13 13 13 13
  0  0 11  9  9  0  0  0  0  0  0  9  0  0  4  0  0  0  9 12  0  0  0  9
  0  0  0  0  0  2  0  2  0  0  0  0  8  8  8  3  8  8  8  8  8  8  8  8
  6  6  6  6  6  6  6  6  6  6 11  6  3  3  3  3  3  3  3  3  3  3  3  3
  5  5  5  5  5  5  5  4  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
 14  5  5  5  5  5 14 14  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
  5  4 12  4 12 12 12 12 12 12  9 12  5 11  4  4  4  4  4  4  4  4  4 11]",-0.009457039662027017,0.7060743756778377,1.774317741394043,-0.33052005000209544,21.3037375188546,10.694495831810709,0.007560647717606474,-0.307530711125739,-0.4636280457562395,0.1599465970568659,0.8932771952907362
0.001,0.1,2,0,1,0.039389958448947174,"single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__0__fft_coefficient__attr_""abs""__coeff_22 | single__1__linear_trend__attr_""slope"" | single__1__last_location_of_minimum | single__0__approximate_entropy__m_2__r_0.5 | single__0__symmetry_looking__r_0.30000000000000004 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__1__value_count__value_1 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__root_mean_square | single__1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0 | single__1__autocorrelation__lag_6 | single__1__partial_autocorrelation__lag_7 | single__1__ar_coefficient__coeff_8__k_10 | single__1__value_count__value_0","[ 2  2  2  2  2  2  1  1  1  1 10  2 10 10  2 10 10 10 10  1  1 10 10 10
 13 13 13 13 13  3 13 13 13  5 13 13  9  0  9  0  0  0  0  0 12  9 12  0
 12  0  0  0  0 12 12 12 12  0  9  0  0  0  0  2  0  0  0  2  0  2  0  0
 11  3  8  8 14 14 14  8  8  8  8  8  6  6  3  6  6  6  6  6  6  6  6  6
  3  3  3  3  3  3  3  3  3  3  3  3  5  4  5  5  5  4  4  4  4  4  5  5
  7  7  7  7  7  7  7  7  7  7  7  7  5  5  5  5  5  5 14  5 14  5  5  5
  7  7  7  7  7  7  7  7  7  7  7  7 14 14 12  9  4 12  4  4  4 12 12  9
 14  5  4  5  4  4  4 11 11  6 11  6  2  2  2  2  2  2  1  1  2  2  2  2
 10 10 10 10 10  1  1  1  1 10 10 10 13 13 13 13 13 13 13  2 13 13 13 13
  0  0 11  9  9  0  0  0  0  0  0  9  0  0  4  0  0  0  9 12  0  0  0  9
  0  0  0  0  0  2  0  2  0  0  0  0  8  8  8  3  8  8  8  8  8  8  8  8
  6  6  6  6  6  6  6  6  6  6 11  6  3  3  3  3  3  3  3  3  3  3  3  3
  5  5  5  5  5  5  5  4  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
 14  5  5  5  5  5 14 14  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
  5  4 12  4 12 12 12 12 12 12  9 12  5 11  4  4  4  4  4  4  4  4  4 11]",0.029932918786920157,0.7060743756778377,1.774317741394043,-0.33164404943748393,20.941874642345514,7.218784997418961,0.006903930862905797,-0.3147067552187635,-0.47560082912695434,-0.4562674075618441,0.45377185193155445
0.001,0.1,2,0,1,-0.07147541941580664,"single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__0__fft_coefficient__attr_""abs""__coeff_22 | single__1__linear_trend__attr_""slope"" | single__1__last_location_of_minimum | single__0__approximate_entropy__m_2__r_0.5 | single__0__symmetry_looking__r_0.30000000000000004 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__1__value_count__value_1 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__root_mean_square | single__1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0 | single__1__autocorrelation__lag_6 | single__1__partial_autocorrelation__lag_7 | single__1__ar_coefficient__coeff_4__k_10 | single__1__ar_coefficient__coeff_8__k_10 | single__1__value_count__value_0","[ 2  2  2  2  2  2  1  1  1  1 10  2 10 10  2 10 10 10 10  1  1 10 10 10
 13 13 13 13 13  3 13 13 13  5 13 13  9  0  9  0  0  0  0  0 12  9 12  0
 12  0  0  0  0 12 12 12 12  0  9  0  0  0  0  2  0  0  0  2  0  2  0  0
 11  3  8  8 14 14 14  8  8  8  8  8  6  6  3  6  6  6  6  6  6  6  6  6
  3  3  3  3  3  3  3  3  3  3  3  3  5  4  5  5  5  4  4  4  4  4  5  5
  7  7  7  7  7  7  7  7  7  7  7  7  5  5  5  5  5  5 14  5 14  5  5  5
  7  7  7  7  7  7  7  7  7  7  7  7 14 14 12  9  4 12  4  4  4 12 12  9
 14  5  4  5  4  4  4 11 11  6 11  6  2  2  2  2  2  2  1  1  2  2  2  2
 10 10 10 10 10  1  1  1  1 10 10 10 13 13 13 13 13 13 13  2 13 13 13 13
  0  0 11  9  9  0  0  0  0  0  0  9  0  0  4  0  0  0  9 12  0  0  0  9
  0  0  0  0  0  2  0  2  0  0  0  0  8  8  8  3  8  8  8  8  8  8  8  8
  6  6  6  6  6  6  6  6  6  6 11  6  3  3  3  3  3  3  3  3  3  3  3  3
  5  5  5  5  5  5  5  4  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
 14  5  5  5  5  5 14 14  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
  5  4 12  4 12 12 12 12 12 12  9 12  5 11  4  4  4  4  4  4  4  4  4 11]",-0.04154250062888648,0.7060743756778377,1.774317741394043,-0.35951382446546076,21.20364865557832,6.937938520380118,0.006796754989615481,-0.5890241467884352,-0.45543161472704463,-0.500081700273326,0.3782040587266078
0.001,0.1,2,0,1,0.05579161149667769,"single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__0__fft_coefficient__attr_""abs""__coeff_22 | single__1__linear_trend__attr_""slope"" | single__1__last_location_of_minimum | single__0__approximate_entropy__m_2__r_0.5 | single__0__symmetry_looking__r_0.30000000000000004 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__1__value_count__value_1 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__percentage_of_reoccurring_values_to_all_values | single__1__root_mean_square | single__1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0 | single__1__autocorrelation__lag_6 | single__1__partial_autocorrelation__lag_7 | single__1__ar_coefficient__coeff_4__k_10 | single__1__ar_coefficient__coeff_8__k_10 | single__1__value_count__value_0","[ 2  2  2  2  2  2  1  1  1  1 10  2 10 10  2 10 10 10 10  1  1 10 10 10
 13 13 13 13 13  3 13 13 13  5 13 13  9  0  9  0  0  0  0  0 12  9 12  0
 12  0  0  0  0 12 12 12 12  0  9  0  0  0  0  2  0  0  0  2  0  2  0  0
 11  3  8  8 14 14 14  8  8  8  8  8  6  6  3  6  6  6  6  6  6  6  6  6
  3  3  3  3  3  3  3  3  3  3  3  3  5  4  5  5  5  4  4  4  4  4  5  5
  7  7  7  7  7  7  7  7  7  7  7  7  5  5  5  5  5  5 14  5 14  5  5  5
  7  7  7  7  7  7  7  7  7  7  7  7 14 14 12  9  4 12  4  4  4 12 12  9
 14  5  4  5  4  4  4 11 11  6 11  6  2  2  2  2  2  2  1  1  2  2  2  2
 10 10 10 10 10  1  1  1  1 10 10 10 13 13 13 13 13 13 13  2 13 13 13 13
  0  0 11  9  9  0  0  0  0  0  0  9  0  0  4  0  0  0  9 12  0  0  0  9
  0  0  0  0  0  2  0  2  0  0  0  0  8  8  8  3  8  8  8  8  8  8  8  8
  6  6  6  6  6  6  6  6  6  6 11  6  3  3  3  3  3  3  3  3  3  3  3  3
  5  5  5  5  5  5  5  4  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
 14  5  5  5  5  5 14 14  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
  5  4 12  4 12 12 12 12 12 12  9 12  5 11  4  4  4  4  4  4  4  4  4 11]",0.01424911086779121,0.7060743756778377,1.774317741394043,-0.3417018132986242,21.201342853183213,6.7102195304361825,0.006796754989615481,-0.40104730306691416,-0.4494287725443177,-0.534087292416468,0.37338522666592866
0.001,0.1,2,0,1,0.19553235613555559,"single__0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2 | single__0__fft_coefficient__attr_""abs""__coeff_22 | single__1__linear_trend__attr_""slope"" | single__1__last_location_of_minimum | single__0__approximate_entropy__m_2__r_0.5 | single__0__symmetry_looking__r_0.30000000000000004 | single__1__fft_coefficient__attr_""angle""__coeff_9 | single__1__value_count__value_1 | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0 | single__0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20) | single__0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20) | single__0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8 | single__0__fft_coefficient__attr_""angle""__coeff_14 | single__0__range_count__max_1__min_-1 | single__0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"" | single__1__percentage_of_reoccurring_values_to_all_values | single__1__root_mean_square | single__1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0 | single__1__autocorrelation__lag_6 | single__1__partial_autocorrelation__lag_7 | single__1__ar_coefficient__coeff_4__k_10 | single__1__ar_coefficient__coeff_8__k_10 | single__1__value_count__value_0","[ 2  2  2  2  2  2  1  1  1  1 10  2 10 10  2 10 10 10 10  1  1 10 10 10
 13 13 13 13 13  3 13 13 13  5 13 13  9  0  9  0  0  0  0  0 12  9 12  0
 12  0  0  0  0 12 12 12 12  0  9  0  0  0  0  2  0  0  0  2  0  2  0  0
 11  3  8  8 14 14 14  8  8  8  8  8  6  6  3  6  6  6  6  6  6  6  6  6
  3  3  3  3  3  3  3  3  3  3  3  3  5  4  5  5  5  4  4  4  4  4  5  5
  7  7  7  7  7  7  7  7  7  7  7  7  5  5  5  5  5  5 14  5 14  5  5  5
  7  7  7  7  7  7  7  7  7  7  7  7 14 14 12  9  4 12  4  4  4 12 12  9
 14  5  4  5  4  4  4 11 11  6 11  6  2  2  2  2  2  2  1  1  2  2  2  2
 10 10 10 10 10  1  1  1  1 10 10 10 13 13 13 13 13 13 13  2 13 13 13 13
  0  0 11  9  9  0  0  0  0  0  0  9  0  0  4  0  0  0  9 12  0  0  0  9
  0  0  0  0  0  2  0  2  0  0  0  0  8  8  8  3  8  8  8  8  8  8  8  8
  6  6  6  6  6  6  6  6  6  6 11  6  3  3  3  3  3  3  3  3  3  3  3  3
  5  5  5  5  5  5  5  4  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
 14  5  5  5  5  5 14 14  5  5  5  5  7  7  7  7  7  7  7  7  7  7  7  7
  5  4 12  4 12 12 12 12 12 12  9 12  5 11  4  4  4  4  4  4  4  4  4 11]",0.2097814670033468,0.7060743756778377,1.774317741394043,-0.2985805117984629,30.91168803228833,7.236373474329422,0.006690674250567053,0.04179331741350739,0.0673130969499717,-0.43122584681218046,0.2987936068377276
